path_in_repo,lang,model,filename,split
fake/en/MOSS-TTS-8B/piratesofersatz_02_leinster_64kb_f000197.wav,en,MOSS-TTS-8B,piratesofersatz_02_leinster_64kb_f000197,train
fake/en/MOSS-TTS-8B/piratesofersatz_02_leinster_64kb_f000219.wav,en,MOSS-TTS-8B,piratesofersatz_02_leinster_64kb_f000219,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000091.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000091,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000094.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000094,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000176.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000176,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000210.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000210,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000218.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000218,train
fake/en/MOSS-TTS-8B/piratesofersatz_03_leinster_64kb_f000228.wav,en,MOSS-TTS-8B,piratesofersatz_03_leinster_64kb_f000228,train
fake/en/MOSS-TTS-8B/piratesofersatz_04_leinster_64kb_f000080.wav,en,MOSS-TTS-8B,piratesofersatz_04_leinster_64kb_f000080,train
fake/en/MOSS-TTS-8B/piratesofersatz_04_leinster_64kb_f000136.wav,en,MOSS-TTS-8B,piratesofersatz_04_leinster_64kb_f000136,train
fake/en/MOSS-TTS-8B/piratesofersatz_04_leinster_64kb_f000169.wav,en,MOSS-TTS-8B,piratesofersatz_04_leinster_64kb_f000169,train
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000014.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000014,train
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000017.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000017,valid
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000053.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000053,valid
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000064.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000064,train
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000065.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000065,train
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000101.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000101,valid
fake/en/MOSS-TTS-8B/piratesofersatz_05_leinster_64kb_f000183.wav,en,MOSS-TTS-8B,piratesofersatz_05_leinster_64kb_f000183,train
fake/en/MOSS-TTS-8B/piratesofersatz_06_leinster_64kb_f000018.wav,en,MOSS-TTS-8B,piratesofersatz_06_leinster_64kb_f000018,train
fake/en/MOSS-TTS-8B/piratesofersatz_06_leinster_64kb_f000034.wav,en,MOSS-TTS-8B,piratesofersatz_06_leinster_64kb_f000034,valid
fake/en/MOSS-TTS-8B/piratesofersatz_06_leinster_64kb_f000179.wav,en,MOSS-TTS-8B,piratesofersatz_06_leinster_64kb_f000179,train
fake/en/MOSS-TTS-8B/piratesofersatz_06_leinster_64kb_f000193.wav,en,MOSS-TTS-8B,piratesofersatz_06_leinster_64kb_f000193,train
fake/en/MOSS-TTS-8B/piratesofersatz_07_leinster_64kb_f000008.wav,en,MOSS-TTS-8B,piratesofersatz_07_leinster_64kb_f000008,train
fake/en/MOSS-TTS-8B/piratesofersatz_07_leinster_64kb_f000039.wav,en,MOSS-TTS-8B,piratesofersatz_07_leinster_64kb_f000039,train
fake/en/MOSS-TTS-8B/piratesofersatz_07_leinster_64kb_f000077.wav,en,MOSS-TTS-8B,piratesofersatz_07_leinster_64kb_f000077,train
fake/en/MOSS-TTS-8B/piratesofersatz_07_leinster_64kb_f000080.wav,en,MOSS-TTS-8B,piratesofersatz_07_leinster_64kb_f000080,train
fake/en/MOSS-TTS-8B/piratesofersatz_07_leinster_64kb_f000108.wav,en,MOSS-TTS-8B,piratesofersatz_07_leinster_64kb_f000108,train
fake/en/MOSS-TTS-8B/piratesofersatz_08_leinster_64kb_f000088.wav,en,MOSS-TTS-8B,piratesofersatz_08_leinster_64kb_f000088,valid
fake/en/MOSS-TTS-8B/piratesofersatz_08_leinster_64kb_f000162.wav,en,MOSS-TTS-8B,piratesofersatz_08_leinster_64kb_f000162,valid
fake/en/MOSS-TTS-8B/piratesofersatz_09_leinster_64kb_f000006.wav,en,MOSS-TTS-8B,piratesofersatz_09_leinster_64kb_f000006,train
fake/en/MOSS-TTS-8B/piratesofersatz_09_leinster_64kb_f000018.wav,en,MOSS-TTS-8B,piratesofersatz_09_leinster_64kb_f000018,train
fake/en/MOSS-TTS-8B/piratesofersatz_09_leinster_64kb_f000047.wav,en,MOSS-TTS-8B,piratesofersatz_09_leinster_64kb_f000047,train
fake/en/MOSS-TTS-8B/piratesofersatz_09_leinster_64kb_f000106.wav,en,MOSS-TTS-8B,piratesofersatz_09_leinster_64kb_f000106,train
fake/en/MOSS-TTS-8B/piratesofersatz_09_leinster_64kb_f000127.wav,en,MOSS-TTS-8B,piratesofersatz_09_leinster_64kb_f000127,train
fake/en/MOSS-TTS-8B/piratesofersatz_10_leinster_64kb_f000109.wav,en,MOSS-TTS-8B,piratesofersatz_10_leinster_64kb_f000109,train
fake/en/MOSS-TTS-8B/piratesofersatz_10_leinster_64kb_f000121.wav,en,MOSS-TTS-8B,piratesofersatz_10_leinster_64kb_f000121,train
fake/en/MOSS-TTS-8B/piratesofersatz_11_leinster_64kb_f000045.wav,en,MOSS-TTS-8B,piratesofersatz_11_leinster_64kb_f000045,train
fake/en/MOSS-TTS-8B/piratesofersatz_11_leinster_64kb_f000090.wav,en,MOSS-TTS-8B,piratesofersatz_11_leinster_64kb_f000090,train
fake/en/MOSS-TTS-8B/piratesofersatz_11_leinster_64kb_f000123.wav,en,MOSS-TTS-8B,piratesofersatz_11_leinster_64kb_f000123,train
fake/en/MOSS-TTS-8B/piratesofersatz_12_leinster_64kb_f000048.wav,en,MOSS-TTS-8B,piratesofersatz_12_leinster_64kb_f000048,train
fake/en/MOSS-TTS-8B/poisoned_pen_01_f000051.wav,en,MOSS-TTS-8B,poisoned_pen_01_f000051,train
fake/en/MOSS-TTS-8B/poisoned_pen_01_f000184.wav,en,MOSS-TTS-8B,poisoned_pen_01_f000184,train
fake/en/MOSS-TTS-8B/poisoned_pen_01_f000200.wav,en,MOSS-TTS-8B,poisoned_pen_01_f000200,train
fake/en/MOSS-TTS-8B/poisoned_pen_01_f000231.wav,en,MOSS-TTS-8B,poisoned_pen_01_f000231,train
fake/en/MOSS-TTS-8B/poisoned_pen_01_f000300.wav,en,MOSS-TTS-8B,poisoned_pen_01_f000300,train
fake/en/MOSS-TTS-8B/poisoned_pen_02_f000021.wav,en,MOSS-TTS-8B,poisoned_pen_02_f000021,train
fake/en/MOSS-TTS-8B/poisoned_pen_02_f000149.wav,en,MOSS-TTS-8B,poisoned_pen_02_f000149,train
fake/en/MOSS-TTS-8B/poisoned_pen_02_f000182.wav,en,MOSS-TTS-8B,poisoned_pen_02_f000182,train
fake/en/MOSS-TTS-8B/poisoned_pen_02_f000281.wav,en,MOSS-TTS-8B,poisoned_pen_02_f000281,train
fake/en/MOSS-TTS-8B/poisoned_pen_02_f000289.wav,en,MOSS-TTS-8B,poisoned_pen_02_f000289,train
fake/en/MOSS-TTS-8B/poisoned_pen_03_f000031.wav,en,MOSS-TTS-8B,poisoned_pen_03_f000031,train
fake/en/MOSS-TTS-8B/poisoned_pen_03_f000134.wav,en,MOSS-TTS-8B,poisoned_pen_03_f000134,train
fake/en/MOSS-TTS-8B/poisoned_pen_03_f000176.wav,en,MOSS-TTS-8B,poisoned_pen_03_f000176,train
fake/en/MOSS-TTS-8B/poisoned_pen_03_f000328.wav,en,MOSS-TTS-8B,poisoned_pen_03_f000328,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000020.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000020,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000033.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000033,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000057.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000057,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000108.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000108,valid
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000154.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000154,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000174.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000174,train
fake/en/MOSS-TTS-8B/poisoned_pen_04_f000211.wav,en,MOSS-TTS-8B,poisoned_pen_04_f000211,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000071.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000071,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000105.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000105,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000150.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000150,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000189.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000189,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000194.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000194,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000292.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000292,train
fake/en/MOSS-TTS-8B/poisoned_pen_05_f000313.wav,en,MOSS-TTS-8B,poisoned_pen_05_f000313,train
fake/en/MOSS-TTS-8B/poisoned_pen_06_f000205.wav,en,MOSS-TTS-8B,poisoned_pen_06_f000205,train
fake/en/MOSS-TTS-8B/poisoned_pen_06_f000285.wav,en,MOSS-TTS-8B,poisoned_pen_06_f000285,valid
fake/en/MOSS-TTS-8B/poisoned_pen_06_f000332.wav,en,MOSS-TTS-8B,poisoned_pen_06_f000332,valid
fake/en/MOSS-TTS-8B/poisoned_pen_07_f000038.wav,en,MOSS-TTS-8B,poisoned_pen_07_f000038,train
fake/en/MOSS-TTS-8B/poisoned_pen_07_f000167.wav,en,MOSS-TTS-8B,poisoned_pen_07_f000167,train
fake/en/MOSS-TTS-8B/poisoned_pen_07_f000179.wav,en,MOSS-TTS-8B,poisoned_pen_07_f000179,train
fake/en/MOSS-TTS-8B/poisoned_pen_07_f000210.wav,en,MOSS-TTS-8B,poisoned_pen_07_f000210,train
fake/en/MOSS-TTS-8B/poisoned_pen_07_f000219.wav,en,MOSS-TTS-8B,poisoned_pen_07_f000219,train
fake/en/MOSS-TTS-8B/poisoned_pen_09_f000048.wav,en,MOSS-TTS-8B,poisoned_pen_09_f000048,train
fake/en/MOSS-TTS-8B/poisoned_pen_09_f000159.wav,en,MOSS-TTS-8B,poisoned_pen_09_f000159,train
fake/en/MOSS-TTS-8B/poisoned_pen_09_f000209.wav,en,MOSS-TTS-8B,poisoned_pen_09_f000209,train
fake/en/MOSS-TTS-8B/poisoned_pen_09_f000264.wav,en,MOSS-TTS-8B,poisoned_pen_09_f000264,train
fake/en/MOSS-TTS-8B/poisoned_pen_10_f000080.wav,en,MOSS-TTS-8B,poisoned_pen_10_f000080,train
fake/en/MOSS-TTS-8B/poisoned_pen_10_f000129.wav,en,MOSS-TTS-8B,poisoned_pen_10_f000129,train
fake/en/MOSS-TTS-8B/poisoned_pen_10_f000273.wav,en,MOSS-TTS-8B,poisoned_pen_10_f000273,train
fake/en/MOSS-TTS-8B/poisoned_pen_10_f000277.wav,en,MOSS-TTS-8B,poisoned_pen_10_f000277,train
fake/en/MOSS-TTS-8B/poisoned_pen_10_f000279.wav,en,MOSS-TTS-8B,poisoned_pen_10_f000279,train
fake/en/MOSS-TTS-8B/poisoned_pen_11_f000077.wav,en,MOSS-TTS-8B,poisoned_pen_11_f000077,train
fake/en/MOSS-TTS-8B/poisoned_pen_11_f000095.wav,en,MOSS-TTS-8B,poisoned_pen_11_f000095,train
fake/en/MOSS-TTS-8B/poisoned_pen_11_f000117.wav,en,MOSS-TTS-8B,poisoned_pen_11_f000117,valid
fake/en/MOSS-TTS-8B/poisoned_pen_11_f000296.wav,en,MOSS-TTS-8B,poisoned_pen_11_f000296,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000053.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000053,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000109.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000109,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000192.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000192,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000279.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000279,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000299.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000299,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000315.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000315,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000355.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000355,train
fake/en/MOSS-TTS-8B/poisoned_pen_12_f000436.wav,en,MOSS-TTS-8B,poisoned_pen_12_f000436,train
fake/en/MOSS-TTS-8B/rinkitink_baum_01_64kb_f000031.wav,en,MOSS-TTS-8B,rinkitink_baum_01_64kb_f000031,train
fake/en/MOSS-TTS-8B/rinkitink_baum_04_64kb_f000017.wav,en,MOSS-TTS-8B,rinkitink_baum_04_64kb_f000017,train
fake/en/MOSS-TTS-8B/rinkitink_baum_04_64kb_f000109.wav,en,MOSS-TTS-8B,rinkitink_baum_04_64kb_f000109,train
fake/en/MOSS-TTS-8B/rinkitink_baum_05_64kb_f000151.wav,en,MOSS-TTS-8B,rinkitink_baum_05_64kb_f000151,train
fake/en/MOSS-TTS-8B/rinkitink_baum_05_64kb_f000157.wav,en,MOSS-TTS-8B,rinkitink_baum_05_64kb_f000157,train
fake/en/MOSS-TTS-8B/rinkitink_baum_07_64kb_f000056.wav,en,MOSS-TTS-8B,rinkitink_baum_07_64kb_f000056,train
fake/en/MOSS-TTS-8B/rinkitink_baum_07_64kb_f000106.wav,en,MOSS-TTS-8B,rinkitink_baum_07_64kb_f000106,train
fake/en/MOSS-TTS-8B/rinkitink_baum_08_64kb_f000054.wav,en,MOSS-TTS-8B,rinkitink_baum_08_64kb_f000054,train
fake/en/MOSS-TTS-8B/rinkitink_baum_08_64kb_f000069.wav,en,MOSS-TTS-8B,rinkitink_baum_08_64kb_f000069,train
fake/en/MOSS-TTS-8B/rinkitink_baum_08_64kb_f000074.wav,en,MOSS-TTS-8B,rinkitink_baum_08_64kb_f000074,train
fake/en/MOSS-TTS-8B/rinkitink_baum_10_64kb_f000073.wav,en,MOSS-TTS-8B,rinkitink_baum_10_64kb_f000073,train
fake/en/MOSS-TTS-8B/rinkitink_baum_13_64kb_f000003.wav,en,MOSS-TTS-8B,rinkitink_baum_13_64kb_f000003,train
fake/en/MOSS-TTS-8B/rinkitink_baum_13_64kb_f000079.wav,en,MOSS-TTS-8B,rinkitink_baum_13_64kb_f000079,train
fake/en/MOSS-TTS-8B/rinkitink_baum_14_64kb_f000107.wav,en,MOSS-TTS-8B,rinkitink_baum_14_64kb_f000107,train
fake/en/MOSS-TTS-8B/rinkitink_baum_15_64kb_f000014.wav,en,MOSS-TTS-8B,rinkitink_baum_15_64kb_f000014,train
fake/en/MOSS-TTS-8B/rinkitink_baum_15_64kb_f000018.wav,en,MOSS-TTS-8B,rinkitink_baum_15_64kb_f000018,train
fake/en/MOSS-TTS-8B/rinkitink_baum_19_64kb_f000039.wav,en,MOSS-TTS-8B,rinkitink_baum_19_64kb_f000039,valid
fake/en/MOSS-TTS-8B/rinkitink_baum_19_64kb_f000073.wav,en,MOSS-TTS-8B,rinkitink_baum_19_64kb_f000073,train
fake/en/MOSS-TTS-8B/rinkitink_baum_20_64kb_f000005.wav,en,MOSS-TTS-8B,rinkitink_baum_20_64kb_f000005,train
fake/en/MOSS-TTS-8B/rinkitink_baum_20_64kb_f000009.wav,en,MOSS-TTS-8B,rinkitink_baum_20_64kb_f000009,train
fake/en/MOSS-TTS-8B/rinkitink_baum_20_64kb_f000029.wav,en,MOSS-TTS-8B,rinkitink_baum_20_64kb_f000029,train
fake/en/MOSS-TTS-8B/rinkitink_baum_21_64kb_f000036.wav,en,MOSS-TTS-8B,rinkitink_baum_21_64kb_f000036,train
fake/en/MOSS-TTS-8B/rinkitink_baum_23_64kb_f000015.wav,en,MOSS-TTS-8B,rinkitink_baum_23_64kb_f000015,train
fake/en/MOSS-TTS-8B/silent_bullet_02_f000060.wav,en,MOSS-TTS-8B,silent_bullet_02_f000060,train
fake/en/MOSS-TTS-8B/silent_bullet_02_f000119.wav,en,MOSS-TTS-8B,silent_bullet_02_f000119,train
fake/en/MOSS-TTS-8B/silent_bullet_02_f000262.wav,en,MOSS-TTS-8B,silent_bullet_02_f000262,train
fake/en/MOSS-TTS-8B/silent_bullet_03_f000081.wav,en,MOSS-TTS-8B,silent_bullet_03_f000081,train
fake/en/MOSS-TTS-8B/silent_bullet_03_f000128.wav,en,MOSS-TTS-8B,silent_bullet_03_f000128,valid
fake/en/MOSS-TTS-8B/silent_bullet_03_f000310.wav,en,MOSS-TTS-8B,silent_bullet_03_f000310,train
fake/en/MOSS-TTS-8B/silent_bullet_04_f000014.wav,en,MOSS-TTS-8B,silent_bullet_04_f000014,valid
fake/en/MOSS-TTS-8B/silent_bullet_04_f000089.wav,en,MOSS-TTS-8B,silent_bullet_04_f000089,train
fake/en/MOSS-TTS-8B/silent_bullet_04_f000126.wav,en,MOSS-TTS-8B,silent_bullet_04_f000126,train
fake/en/MOSS-TTS-8B/silent_bullet_04_f000149.wav,en,MOSS-TTS-8B,silent_bullet_04_f000149,train
fake/en/MOSS-TTS-8B/silent_bullet_04_f000196.wav,en,MOSS-TTS-8B,silent_bullet_04_f000196,train
fake/en/MOSS-TTS-8B/silent_bullet_04_f000261.wav,en,MOSS-TTS-8B,silent_bullet_04_f000261,valid
fake/en/MOSS-TTS-8B/silent_bullet_05_f000036.wav,en,MOSS-TTS-8B,silent_bullet_05_f000036,train
fake/en/MOSS-TTS-8B/silent_bullet_05_f000069.wav,en,MOSS-TTS-8B,silent_bullet_05_f000069,train
fake/en/MOSS-TTS-8B/silent_bullet_05_f000157.wav,en,MOSS-TTS-8B,silent_bullet_05_f000157,train
fake/en/MOSS-TTS-8B/silent_bullet_05_f000178.wav,en,MOSS-TTS-8B,silent_bullet_05_f000178,train
fake/en/MOSS-TTS-8B/silent_bullet_05_f000212.wav,en,MOSS-TTS-8B,silent_bullet_05_f000212,train
fake/en/MOSS-TTS-8B/silent_bullet_05_f000288.wav,en,MOSS-TTS-8B,silent_bullet_05_f000288,train
fake/en/MOSS-TTS-8B/silent_bullet_06_f000028.wav,en,MOSS-TTS-8B,silent_bullet_06_f000028,valid
fake/en/MOSS-TTS-8B/silent_bullet_06_f000155.wav,en,MOSS-TTS-8B,silent_bullet_06_f000155,train
fake/en/MOSS-TTS-8B/silent_bullet_06_f000173.wav,en,MOSS-TTS-8B,silent_bullet_06_f000173,train
fake/en/MOSS-TTS-8B/silent_bullet_06_f000337.wav,en,MOSS-TTS-8B,silent_bullet_06_f000337,train
fake/en/MOSS-TTS-8B/silent_bullet_06_f000342.wav,en,MOSS-TTS-8B,silent_bullet_06_f000342,train
fake/en/MOSS-TTS-8B/silent_bullet_07_f000198.wav,en,MOSS-TTS-8B,silent_bullet_07_f000198,train
fake/en/MOSS-TTS-8B/silent_bullet_07_f000236.wav,en,MOSS-TTS-8B,silent_bullet_07_f000236,train
fake/en/MOSS-TTS-8B/silent_bullet_07_f000320.wav,en,MOSS-TTS-8B,silent_bullet_07_f000320,train
fake/en/MOSS-TTS-8B/silent_bullet_08_f000162.wav,en,MOSS-TTS-8B,silent_bullet_08_f000162,train
fake/en/MOSS-TTS-8B/silent_bullet_08_f000237.wav,en,MOSS-TTS-8B,silent_bullet_08_f000237,train
fake/en/MOSS-TTS-8B/silent_bullet_08_f000319.wav,en,MOSS-TTS-8B,silent_bullet_08_f000319,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000067.wav,en,MOSS-TTS-8B,silent_bullet_09_f000067,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000155.wav,en,MOSS-TTS-8B,silent_bullet_09_f000155,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000174.wav,en,MOSS-TTS-8B,silent_bullet_09_f000174,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000209.wav,en,MOSS-TTS-8B,silent_bullet_09_f000209,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000242.wav,en,MOSS-TTS-8B,silent_bullet_09_f000242,train
fake/en/MOSS-TTS-8B/silent_bullet_09_f000279.wav,en,MOSS-TTS-8B,silent_bullet_09_f000279,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000053.wav,en,MOSS-TTS-8B,silent_bullet_10_f000053,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000071.wav,en,MOSS-TTS-8B,silent_bullet_10_f000071,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000145.wav,en,MOSS-TTS-8B,silent_bullet_10_f000145,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000156.wav,en,MOSS-TTS-8B,silent_bullet_10_f000156,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000159.wav,en,MOSS-TTS-8B,silent_bullet_10_f000159,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000235.wav,en,MOSS-TTS-8B,silent_bullet_10_f000235,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000239.wav,en,MOSS-TTS-8B,silent_bullet_10_f000239,train
fake/en/MOSS-TTS-8B/silent_bullet_10_f000317.wav,en,MOSS-TTS-8B,silent_bullet_10_f000317,train
fake/en/MOSS-TTS-8B/silent_bullet_11_f000177.wav,en,MOSS-TTS-8B,silent_bullet_11_f000177,train
fake/en/MOSS-TTS-8B/silent_bullet_11_f000337.wav,en,MOSS-TTS-8B,silent_bullet_11_f000337,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000042.wav,en,MOSS-TTS-8B,silent_bullet_12_f000042,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000054.wav,en,MOSS-TTS-8B,silent_bullet_12_f000054,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000149.wav,en,MOSS-TTS-8B,silent_bullet_12_f000149,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000201.wav,en,MOSS-TTS-8B,silent_bullet_12_f000201,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000234.wav,en,MOSS-TTS-8B,silent_bullet_12_f000234,train
fake/en/MOSS-TTS-8B/silent_bullet_12_f000262.wav,en,MOSS-TTS-8B,silent_bullet_12_f000262,train
fake/en/MOSS-TTS-8B/silent_bullet_13_f000117.wav,en,MOSS-TTS-8B,silent_bullet_13_f000117,train
fake/en/MOSS-TTS-8B/silent_bullet_13_f000285.wav,en,MOSS-TTS-8B,silent_bullet_13_f000285,valid
fake/en/MOSS-TTS-8B/skyisland_02_baum_64kb_f000047.wav,en,MOSS-TTS-8B,skyisland_02_baum_64kb_f000047,train
fake/en/MOSS-TTS-8B/skyisland_03_baum_64kb_f000043.wav,en,MOSS-TTS-8B,skyisland_03_baum_64kb_f000043,train
fake/en/MOSS-TTS-8B/skyisland_03_baum_64kb_f000062.wav,en,MOSS-TTS-8B,skyisland_03_baum_64kb_f000062,train
fake/en/MOSS-TTS-8B/skyisland_04_baum_64kb_f000050.wav,en,MOSS-TTS-8B,skyisland_04_baum_64kb_f000050,train
fake/en/MOSS-TTS-8B/skyisland_05_baum_64kb_f000042.wav,en,MOSS-TTS-8B,skyisland_05_baum_64kb_f000042,train
fake/en/MOSS-TTS-8B/skyisland_05_baum_64kb_f000063.wav,en,MOSS-TTS-8B,skyisland_05_baum_64kb_f000063,train
fake/en/MOSS-TTS-8B/skyisland_06_baum_64kb_f000032.wav,en,MOSS-TTS-8B,skyisland_06_baum_64kb_f000032,train
fake/en/MOSS-TTS-8B/skyisland_07_baum_64kb_f000071.wav,en,MOSS-TTS-8B,skyisland_07_baum_64kb_f000071,train
fake/en/MOSS-TTS-8B/skyisland_09_baum_64kb_f000055.wav,en,MOSS-TTS-8B,skyisland_09_baum_64kb_f000055,train
fake/en/MOSS-TTS-8B/skyisland_09_baum_64kb_f000070.wav,en,MOSS-TTS-8B,skyisland_09_baum_64kb_f000070,train
fake/en/MOSS-TTS-8B/skyisland_09_baum_64kb_f000084.wav,en,MOSS-TTS-8B,skyisland_09_baum_64kb_f000084,train
fake/en/MOSS-TTS-8B/skyisland_10_baum_64kb_f000040.wav,en,MOSS-TTS-8B,skyisland_10_baum_64kb_f000040,train
fake/en/MOSS-TTS-8B/skyisland_10_baum_64kb_f000089.wav,en,MOSS-TTS-8B,skyisland_10_baum_64kb_f000089,train
fake/en/MOSS-TTS-8B/skyisland_11_baum_64kb_f000003.wav,en,MOSS-TTS-8B,skyisland_11_baum_64kb_f000003,train
fake/en/MOSS-TTS-8B/skyisland_11_baum_64kb_f000025.wav,en,MOSS-TTS-8B,skyisland_11_baum_64kb_f000025,train
fake/en/MOSS-TTS-8B/skyisland_11_baum_64kb_f000039.wav,en,MOSS-TTS-8B,skyisland_11_baum_64kb_f000039,train
fake/en/MOSS-TTS-8B/skyisland_11_baum_64kb_f000046.wav,en,MOSS-TTS-8B,skyisland_11_baum_64kb_f000046,train
fake/en/MOSS-TTS-8B/skyisland_11_baum_64kb_f000047.wav,en,MOSS-TTS-8B,skyisland_11_baum_64kb_f000047,train
fake/en/MOSS-TTS-8B/skyisland_13_baum_64kb_f000063.wav,en,MOSS-TTS-8B,skyisland_13_baum_64kb_f000063,train
fake/en/MOSS-TTS-8B/skyisland_15_baum_64kb_f000022.wav,en,MOSS-TTS-8B,skyisland_15_baum_64kb_f000022,train
fake/en/MOSS-TTS-8B/skyisland_20_baum_64kb_f000051.wav,en,MOSS-TTS-8B,skyisland_20_baum_64kb_f000051,train
fake/en/MOSS-TTS-8B/skyisland_21_baum_64kb_f000062.wav,en,MOSS-TTS-8B,skyisland_21_baum_64kb_f000062,train
fake/en/MOSS-TTS-8B/skyisland_22_baum_64kb_f000037.wav,en,MOSS-TTS-8B,skyisland_22_baum_64kb_f000037,valid
fake/en/MOSS-TTS-8B/skyisland_23_baum_64kb_f000050.wav,en,MOSS-TTS-8B,skyisland_23_baum_64kb_f000050,train
fake/en/MOSS-TTS-8B/skyisland_24_baum_64kb_f000011.wav,en,MOSS-TTS-8B,skyisland_24_baum_64kb_f000011,train
fake/en/MOSS-TTS-8B/skyisland_24_baum_64kb_f000073.wav,en,MOSS-TTS-8B,skyisland_24_baum_64kb_f000073,train
fake/en/MOSS-TTS-8B/skyisland_26_baum_64kb_f000073.wav,en,MOSS-TTS-8B,skyisland_26_baum_64kb_f000073,train
fake/en/MOSS-TTS-8B/skyisland_27_baum_64kb_f000031.wav,en,MOSS-TTS-8B,skyisland_27_baum_64kb_f000031,train
fake/en/MOSS-TTS-8B/skyisland_27_baum_64kb_f000037.wav,en,MOSS-TTS-8B,skyisland_27_baum_64kb_f000037,valid
