path_in_repo,lang,model,filename,split
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_02_leinster_64kb_f000237.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_02_leinster_64kb_f000237,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_03_leinster_64kb_f000015.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_03_leinster_64kb_f000015,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_03_leinster_64kb_f000023.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_03_leinster_64kb_f000023,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_03_leinster_64kb_f000042.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_03_leinster_64kb_f000042,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_03_leinster_64kb_f000073.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_03_leinster_64kb_f000073,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_03_leinster_64kb_f000211.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_03_leinster_64kb_f000211,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_04_leinster_64kb_f000009.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_04_leinster_64kb_f000009,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_04_leinster_64kb_f000104.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_04_leinster_64kb_f000104,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_04_leinster_64kb_f000151.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_04_leinster_64kb_f000151,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_05_leinster_64kb_f000094.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_05_leinster_64kb_f000094,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_06_leinster_64kb_f000005.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_06_leinster_64kb_f000005,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_06_leinster_64kb_f000008.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_06_leinster_64kb_f000008,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_06_leinster_64kb_f000188.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_06_leinster_64kb_f000188,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_07_leinster_64kb_f000172.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_07_leinster_64kb_f000172,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_07_leinster_64kb_f000202.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_07_leinster_64kb_f000202,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_07_leinster_64kb_f000237.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_07_leinster_64kb_f000237,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_08_leinster_64kb_f000013.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_08_leinster_64kb_f000013,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_08_leinster_64kb_f000015.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_08_leinster_64kb_f000015,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_08_leinster_64kb_f000060.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_08_leinster_64kb_f000060,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_08_leinster_64kb_f000110.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_08_leinster_64kb_f000110,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_08_leinster_64kb_f000150.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_08_leinster_64kb_f000150,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_09_leinster_64kb_f000002.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_09_leinster_64kb_f000002,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_09_leinster_64kb_f000023.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_09_leinster_64kb_f000023,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_09_leinster_64kb_f000095.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_09_leinster_64kb_f000095,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_09_leinster_64kb_f000181.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_09_leinster_64kb_f000181,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000063.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000063,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000120.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000120,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000136.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000136,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000141.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000141,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000150.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000150,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000176.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000176,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_10_leinster_64kb_f000177.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_10_leinster_64kb_f000177,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_11_leinster_64kb_f000113.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_11_leinster_64kb_f000113,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_11_leinster_64kb_f000142.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_11_leinster_64kb_f000142,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_12_leinster_64kb_f000045.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_12_leinster_64kb_f000045,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_12_leinster_64kb_f000083.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_12_leinster_64kb_f000083,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_12_leinster_64kb_f000098.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_12_leinster_64kb_f000098,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/piratesofersatz_12_leinster_64kb_f000159.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,piratesofersatz_12_leinster_64kb_f000159,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000005.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000005,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000013.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000013,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000019.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000019,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000050.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000050,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000055.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000055,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000063.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000063,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_01_f000198.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_01_f000198,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000009.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000009,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000034.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000034,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000085.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000085,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000092.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000092,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000209.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000209,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000235.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000235,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_02_f000264.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_02_f000264,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000031.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000031,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000071.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000071,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000196.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000196,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000209.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000209,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000279.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000279,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_03_f000304.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_03_f000304,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_04_f000004.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_04_f000004,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_04_f000154.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_04_f000154,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_04_f000323.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_04_f000323,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_05_f000029.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_05_f000029,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_05_f000040.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_05_f000040,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_05_f000178.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_05_f000178,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_05_f000232.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_05_f000232,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_05_f000256.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_05_f000256,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_06_f000016.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_06_f000016,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_06_f000068.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_06_f000068,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_06_f000109.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_06_f000109,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_06_f000305.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_06_f000305,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_07_f000054.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_07_f000054,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_07_f000364.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_07_f000364,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_07_f000396.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_07_f000396,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_08_f000035.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_08_f000035,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_08_f000204.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_08_f000204,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_08_f000255.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_08_f000255,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_08_f000278.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_08_f000278,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000034.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000034,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000043.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000043,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000046.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000046,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000107.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000107,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000124.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000124,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000256.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000256,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000375.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000375,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_09_f000397.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_09_f000397,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000058.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000058,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000136.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000136,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000144.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000144,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000155.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000155,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000175.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000175,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_10_f000323.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_10_f000323,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000122.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000122,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000176.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000176,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000200.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000200,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000210.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000210,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000227.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000227,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000256.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000256,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000347.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000347,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000382.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000382,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000393.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000393,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000404.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000404,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_11_f000406.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_11_f000406,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000095.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000095,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000100.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000100,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000126.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000126,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000164.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000164,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000243.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000243,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000244.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000244,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000275.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000275,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000325.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000325,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000366.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000366,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000395.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000395,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/poisoned_pen_12_f000427.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,poisoned_pen_12_f000427,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_01_64kb_f000042.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_01_64kb_f000042,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_01_64kb_f000091.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_01_64kb_f000091,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_05_64kb_f000069.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_05_64kb_f000069,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_06_64kb_f000065.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_06_64kb_f000065,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_07_64kb_f000011.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_07_64kb_f000011,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_07_64kb_f000059.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_07_64kb_f000059,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_07_64kb_f000116.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_07_64kb_f000116,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_08_64kb_f000079.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_08_64kb_f000079,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_09_64kb_f000053.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_09_64kb_f000053,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_11_64kb_f000016.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_11_64kb_f000016,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_13_64kb_f000016.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_13_64kb_f000016,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_14_64kb_f000065.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_14_64kb_f000065,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_16_64kb_f000027.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_16_64kb_f000027,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_16_64kb_f000046.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_16_64kb_f000046,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000032.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000032,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000037.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000037,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000122.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000122,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000134.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000134,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000139.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000139,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_18_64kb_f000158.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_18_64kb_f000158,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_22_64kb_f000007.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_22_64kb_f000007,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/rinkitink_baum_23_64kb_f000040.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,rinkitink_baum_23_64kb_f000040,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_02_f000132.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_02_f000132,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000065.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000065,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000104.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000104,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000153.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000153,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000194.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000194,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000224.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000224,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_03_f000302.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_03_f000302,valid
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_04_f000205.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_04_f000205,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_04_f000221.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_04_f000221,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_04_f000224.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_04_f000224,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_04_f000279.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_04_f000279,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_05_f000041.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_05_f000041,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_05_f000072.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_05_f000072,train
fake/ko/Qwen3-TTS-12Hz-1.7B-Base/silent_bullet_06_f000036.wav,ko,Qwen3-TTS-12Hz-1.7B-Base,silent_bullet_06_f000036,train
