filename,split,youtube_id,duration,skip_time,label
real_06842,train,7boV6F9VCwQ,196.02,2.49471875,real
real_12602,train,KXsqMGpZHb4,186.66,6.98346875,real
real_17073,train,ZyzIZ0wFAG8,154.296,0.03096875,real
real_24020,train,wlxWpGAfClQ,240.084,19.21784375,real
real_17144,train,sCaLVLk2nTI,187.452,5.228468750000001,real
real_34481,train,v3MFHny9kpM,240.084,6.40971875,real
real_06238,train,uEcKk2U_U7A,240.084,21.29346875,real
real_15180,train,KN0wf4PPn-Q,240.084,13.46346875,real
real_22567,train,Rjdv7rBZzg4,136.908,6.88221875,real
real_38137,train,O0cGTl2AKww,182.52,0.03096875,real
real_10340,train,5X0qikVTQJo,193.536,1.3134687500000002,real
real_05328,train,HaTn3oRPtzg,235.62,8.637218750000002,real
real_36757,train,j7nJ7zmePzA,214.416,15.134093750000002,real
real_22118,train,9clmAr9Z3wE,218.376,2.76471875,real
real_25510,train,S1kezgf_fIs,228.96,1.17846875,real
real_29230,train,VViSOgSrINI,142.236,56.899718750000005,real
real_03388,train,7TTyA6zErec,224.676,4.620968749999999,real
real_37221,train,_TjI_T3-P7w,240.084,2.25846875,real
real_23617,train,JOdiu96mD_I,240.084,82.44846875,real
real_05798,train,XDTFRQa593w,240.084,14.50971875,real
real_04158,train,jNY_wLukVW0,240.084,2.2415937500000003,real
real_22228,train,OylaEf0b5XU,240.084,13.446593750000002,real
real_32087,train,mUPEZpsqYGc,99.54,0.03096875,real
real_16715,train,ZprcunL9eVQ,132.876,0.03096875,real
real_16148,train,oEPpSiskIK4,240.084,0.4697187500000001,real
real_29521,train,UUMLgoQwWco,127.764,41.087843750000005,real
real_51330,train,zqTrWD-Mp4M,158.904,0.40221875,real
real_27680,train,SyhBNjNRZd0,240.084,14.61096875,real
real_10244,train,2509z0knTSk,240.084,0.14909375,real
real_36810,train,nxfXbpXRdCQ,192.132,3.15284375,real
real_25610,train,k9PMXaTTySc,149.904,5.81909375,real
real_26763,train,yLUmgshaWf0,240.084,21.63096875,real
real_32999,train,5pLNTewIfrg,206.424,17.83409375,real
real_46771,train,JBj7hUxGt_k,192.744,39.41721875,real
real_48556,train,G_pFHTvO5mk,201.24,9.227843750000002,real
real_42942,train,9NWtvqHjrMc,216.072,6.51096875,real
real_32337,train,Tu6KfMiyNAc,180.54,21.59721875,real
real_34160,train,F4OPeZ-dUq4,183.024,20.51721875,real
real_02732,train,978iHuFKfS4,228.42,5.0259687500000005,real
real_38554,train,29yeQ7umXuE,197.964,4.30034375,real
real_30129,train,7robnvaGTNY,213.12,0.16596875,real
real_14394,train,eJ8Ecieko8U,185.184,13.598468750000002,real
real_31987,train,A7sBcyx5v1c,240.084,1.19534375,real
real_36709,train,QY77I0sykJI,238.356,85.30034375000001,real
real_45723,train,lh2qHxUDt6o,232.272,2.76471875,real
real_48110,train,NkozrjtA0Ro,189.0,6.98346875,real
real_42771,train,ZvtGTFsrJ8w,203.796,0.03096875,real
real_46142,train,Z53QxUZEjLw,203.652,40.32846875,real
real_46455,train,XPudIeRotdI,194.976,16.93971875,real
real_39885,train,rpUd8ljUNWk,199.872,42.47159375,real
real_49876,train,agSTxVLTHjg,240.084,31.50284375,real
real_51348,train,c7hoU-v-to0,219.06,6.56159375,real
real_11696,train,a99fUbOrqLk,240.084,38.860343750000006,real
real_51486,train,QbNPDPDkrVQ,168.516,17.05784375,real
real_08286,train,IkZjJcahVa4,220.212,30.52409375,real
real_23505,train,QR9gzaiJnSo,160.668,3.84471875,real
real_16963,train,SQ0zrFYlh4g,185.292,0.13221875,real
real_00743,train,c57SJmqpp5g,240.084,14.15534375,real
real_33853,train,tM_RWbxLa5Y,229.536,17.78346875,real
real_02257,train,NnlF965dXqc,208.8,0.03096875,real
real_19378,train,gycYRQ8yAb0,167.292,53.28846875,real
real_08839,train,6jSEbCif_4g,239.004,29.29221875,real
real_25157,train,1vY1u7ML7t8,215.568,18.13784375,real
real_35595,train,jtHR6EOF-aU,240.084,213.01034375,real
real_14466,train,54yLEvwt0YM,185.256,3.27096875,real
real_48207,train,2tnhmAuKgC8,240.084,43.079093750000006,real
real_50157,train,DN1Foddvez8,236.664,32.93721875,real
real_06491,train,2Y_UKRxcuSE,177.012,11.08409375,real
real_25667,train,IkCiVj_AqY8,130.104,0.28409375,real
real_49527,train,tcEdViPKkmE,186.012,20.28096875,real
real_14448,train,1JP2d7K63J4,240.084,0.21659375,real
real_16064,train,Eisc0534d-0,92.052,8.99159375,real
real_30021,train,s81ZHFOD4UI,221.328,19.13346875,real
real_10759,train,VsuKCXy6Fq8,214.956,0.16596875,real
real_40412,train,Lo_RszXfE84,197.712,7.32096875,real
real_33662,train,1S3av4sueK4,240.084,47.75346875,real
real_05957,train,Dbb7xeZGR-U,214.02,1.00971875,real
real_19949,train,8Q0GOeQ8Bno,240.084,10.51034375,real
real_34325,train,QLheGQAWQdY,240.084,12.805343750000002,real
real_44400,train,mOHBEcSi-QU,191.088,3.87846875,real
real_45250,train,zrZv1RYSTzw,189.54,6.32534375,real
real_28662,train,z0TZ1r4Sif4,171.504,4.6040937500000005,real
real_52537,train,9B9ohuu7OKQ,206.568,43.70346875,real
real_43091,train,BEd7IsO_hi0,129.852,0.33471875,real
real_19653,train,-xWdXQFcQOw,240.084,7.388468750000001,real
real_46296,train,tyUZP7yllig,206.892,0.90846875,real
real_18440,train,vV5TgvS23x8,240.084,12.383468750000002,real
real_51959,train,4LAn-dC9rxU,240.084,23.31846875,real
real_05496,train,6z5SkOjXxRk,214.884,12.14721875,real
real_09669,train,Y2NkuFIlLEo,240.084,10.324718750000002,real
real_12902,train,s-F0US5eKnY,207.504,2.61284375,real
real_39419,train,paFUBjeTcZY,240.084,11.016593750000002,real
real_32970,train,C-R1rBj_yxo,199.872,0.63846875,real
real_40454,train,UvMiVt3DRXY,238.104,186.88784375,real
real_52241,train,NQPqh1A8q1I,240.084,5.970968750000001,real
real_32297,train,66YfScGKdqw,228.204,14.10471875,real
real_02575,train,SNUHSfVIh5A,234.288,2.98409375,real
real_31751,train,CBmBe6uJekY,240.084,48.681593750000005,real
real_19435,train,0cazrTHGSFQ,194.148,1.0265937500000002,real
real_23769,train,ooInji1yTZI,203.04,28.07721875,real
real_28144,train,R7yA6VA5D8w,209.124,4.21596875,real
real_12187,train,rQpEKGn5tK0,171.972,16.230968750000002,real
real_15777,train,wVWazHTunSI,220.824,53.25471875,real
real_01919,train,aEb5gNsmGJ8,240.084,12.31596875,real
real_10924,train,CPKAR5EA_O4,194.832,1.6003437500000002,real
real_23950,train,5encP8bY_V4,240.084,15.167843750000005,real
real_50487,train,Fncmh7S6PMg,240.084,5.00909375,real
real_42196,train,pj9ap3-HVzE,239.868,2.2078437500000003,real
real_12383,train,lt6PVVr4B04,217.836,33.22409375,real
real_07459,train,coYrcuB7z8U,184.356,0.03096875,real
real_47184,train,rAoQlB2uqYI,240.084,16.38284375,real
real_32026,train,pQCvaxX1QOw,61.488,0.11534375,real
real_21775,train,m3JWfGqsljU,237.492,0.03096875,real
real_34132,train,GVc-hxzjyjc,178.164,9.61596875,real
real_48920,train,fjJ1hw2F62M,189.108,39.13034375,real
real_14535,train,p-ulEVUS7qA,169.956,9.07596875,real
real_15005,train,MTfZijDp4fg,215.784,6.544718750000001,real
real_45646,train,BRvS81o89bU,233.46,39.61971875,real
real_03004,train,FY4Qa9iLdp4,163.512,12.552218750000002,real
real_47423,train,3tQn86-_H-I,240.084,0.52034375,real
real_06967,train,e_04ZrNroTo,228.708,5.70096875,real
real_47311,train,O0_6UJrBI1Q,133.56,7.574093750000001,real
real_47387,train,alMbK7Epa_8,212.184,29.71409375,real
real_19780,train,VJt19eBvULs,240.084,4.7897187500000005,real
real_50801,train,4mZZOIBD0wA,240.084,1.00971875,real
real_41531,train,Z_rqAFjpKzg,240.084,0.21659375,real
real_35951,train,AadDrvsC8l4,240.084,18.22221875,real
real_27437,train,_w6XfOmikxg,240.084,5.39721875,real
real_36134,train,5zeVyNSMZac,240.084,14.543468750000002,real
real_04531,train,Hgqp7l9s_9o,151.416,11.742218750000005,real
real_13178,train,fYzxxKir4PI,218.7,51.38159375,real
real_34416,train,vddgYdUPfWw,240.084,4.283468750000001,real
real_03404,train,PReSQYTFvcs,240.084,18.44159375,real
real_06461,train,byQIPdHMpjc,233.532,31.38471875,real
real_46217,train,IJlR1wlvRTk,204.012,14.070968750000002,real
real_50092,train,aYMgT_8FYxo,169.524,0.03096875,real
real_07750,train,oWBDJZmAOlw,240.084,4.30034375,real
real_43914,train,UX3109wOQ50,184.212,15.539093750000005,real
real_12063,train,x1a4GvQYIkM,186.948,17.15909375,real
real_47657,train,Y5nddi3Yil8,240.084,21.56346875,real
real_35280,train,_vLhEl0bGW4,188.604,10.34159375,real
real_28275,train,7UNRUcj9_vY,185.508,10.223468750000002,real
real_35132,train,0RFm-G9wjyc,175.068,64.59471875,real
real_45189,train,Ns8eigeAUYk,240.084,2.37659375,real
real_19725,train,eEyYgXsKIDM,181.98,1.66784375,real
real_00679,train,8daN5lEfHtg,199.044,19.13346875,real
real_20504,train,CFQVEGLYMN4,162.468,6.00471875,real
real_04563,train,RZekS_waLUY,230.184,1.93784375,real
real_14007,train,WFHl1L06ITM,235.116,0.03096875,real
real_16833,train,sspiWqii5vw,240.084,10.61159375,real
real_13044,train,3JPL9Z66swQ,185.22,8.704718750000001,real
real_00132,train,Pnw-Vc9vXC0,200.196,22.42409375,real
real_07196,train,5fpc_HhYM5w,203.04,9.801593750000002,real
real_33236,train,SjDp2_kelxU,188.892,8.586593750000002,real
real_13241,train,tA-zA63JDkI,240.084,107.81159375,real
real_23446,train,J2XiS6EFwPE,153.684,4.13159375,real
real_09183,train,Z4mbxaa3XL8,196.344,2.03909375,real
real_31456,train,20_rb2DNVuc,211.968,36.66659375,real
real_15779,train,pNs3HUTcXoU,195.984,0.03096875,real
real_04172,train,RqcBmbFYYhI,240.084,5.6334687500000005,real
real_28634,train,jniQfwJHKEM,220.716,0.21659375,real
real_17104,train,ulxfir0EAWo,86.94,5.0259687500000005,real
real_28382,train,Lo45KFdTYjs,160.56,20.71971875,real
real_20438,train,HEubrZV04b0,240.084,11.97846875,real
real_01929,train,784uYFncO4A,240.084,14.121593750000002,real
real_14312,train,-NNg4r4qYPw,239.724,8.09721875,real
real_45293,train,4VTOyywz-Zw,176.436,116.58659375,real
real_07408,train,SSzwm80FGsI,144.648,0.41909375,real
real_22019,train,WzNwppTq6N4,168.48,35.603468750000005,real
real_38871,train,dtcFSJ73w6U,240.084,0.45284375,real
real_36531,train,pDM_OlY6QKY,214.272,7.21971875,real
real_17641,train,MV27NJwIA2c,218.304,10.594718750000002,real
real_34765,train,M9HuxAiqXyE,197.928,11.94471875,real
real_02108,train,s1kDujTWOd4,240.084,9.49784375,real
real_04985,train,bUjFm9EnNzU,140.976,50.74034375,real
real_19145,train,Mp3dsvJumTk,240.084,40.36221875,real
real_00933,train,97JEGEOxvk8,56.7,0.03096875,real
real_27873,train,_DTnvbR5Mos,172.944,9.86909375,real
real_40499,train,YbMVS5DMxpA,240.084,45.79596875,real
real_02822,train,zkzF2GsAsog,120.636,6.17346875,real
real_10870,train,nbo4y7pUlZA,213.192,9.227843750000002,real
real_03591,train,Vyvsyf6HhrQ,240.084,2.68034375,real
real_49835,train,FHfs85wNIhA,161.28,2.46096875,real
real_16598,train,wGvfagBOHJE,210.42,6.59534375,real
real_00304,train,pRGmFiEyr0A,240.084,3.77721875,real
real_40452,train,xkN85ctuasU,240.084,0.06471875,real
real_48339,train,HQfWZyMUcHw,206.892,18.01971875,real
real_47685,train,GV5CEUPUxww,192.276,1.81971875,real
real_49801,train,a9jusN8iI8M,240.084,5.85284375,real
real_41910,train,_q-yQzJ95X0,203.94,0.6722187500000001,real
real_46348,train,3c8FgWbQFyk,240.084,15.539093750000005,real
real_29788,train,0ctGwBi7o5E,233.676,4.199093749999999,real
real_31472,train,02EtDwdJA9Q,240.084,0.03096875,real
real_17599,train,awWdMKnoH4w,217.152,0.14909375,real
real_11233,train,jOg8IblMNK4,205.596,2.17409375,real
real_08484,train,kQdSldZXkE4,240.084,48.05721875,real
real_07046,train,V4kFqy7U6NE,240.084,36.85221875,real
real_20154,train,vbjRTN3-jCg,229.14,3.00096875,real
real_25739,train,9_KpSmpPjfs,187.128,8.704718750000001,real
real_46110,train,Nnb9rCi2XPc,240.084,0.03096875,real
real_14802,train,CEIS-u208EY,240.084,21.22596875,real
real_53021,train,3vOBCl2XKac,240.084,6.494093750000001,real
real_25134,train,62aZkdQ9h88,240.084,12.754718750000002,real
real_03886,train,iZ-MfF3ZmeE,195.336,0.03096875,real
real_21631,train,_v-LJc1M50M,197.064,31.148468750000003,real
real_40562,train,qlRXzUhpa9g,218.736,6.4772187500000005,real
real_45633,train,SL4-QFTPyPI,240.084,0.7565937500000001,real
real_36676,train,rTTZr2OfExU,230.724,65.94471875,real
real_18458,train,3fv4n6kj4xA,228.096,8.56971875,real
real_31419,train,kH76AC_RBpE,240.084,52.64721875,real
real_15494,train,6xqxyp8cdn4,234.288,2.22471875,real
real_09157,train,Bfurc6KcMwk,175.464,19.85909375,real
real_38300,train,3-ZS9Xd9mVA,213.66,126.88034375,real
real_09107,train,W7nmB20qJv4,225.756,20.21346875,real
real_16300,train,e265_NvKvRQ,230.94,17.51346875,real
real_17477,train,CtbBNf_zejo,240.084,0.25034375,real
real_37500,train,azRsyGGoSc8,162.324,11.92784375,real
real_00983,train,ARZjSfappGk,237.348,15.015968750000004,real
real_14580,train,Vo6JirKKbFE,199.296,34.10159375,real
real_43530,train,fNy7bD5cW5M,236.988,157.44096875,real
real_16128,train,xZAw6egALUc,219.564,31.53659375,real
real_08706,train,d0-woNw5ga0,199.764,14.18909375,real
real_18541,train,4lNP5IB33Yk,181.116,1.90409375,real
real_42644,train,yYRIojoKzj4,230.904,8.265968750000003,real
real_09839,train,VPIN0ENtaNk,240.084,1.65096875,real
real_37157,train,DcK6NPypjg0,240.084,13.93596875,real
real_08203,train,V0o3vT49QVw,194.508,10.797218750000004,real
real_50782,train,U2mMbxngQ6A,240.084,56.61284375,real
real_17083,train,Czj7SyPNRto,220.284,38.18534375,real
real_19702,train,H_1pMc9DuUI,183.096,0.03096875,real
real_42857,train,PUqft0xtvqM,181.044,18.12096875,real
real_04011,train,AkkmFXfA3Xg,208.836,96.11721875,real
real_43451,train,y_Crzw_IMAk,240.084,36.75096875,real
real_04056,train,F161MWDg-48,215.604,4.82346875,real
real_03661,train,NuEghDO_j0o,210.384,12.332843750000002,real
real_32464,train,nUhKNj6C4kw,240.084,0.50346875,real
real_43200,train,R2LOipVpWcA,151.74,9.008468750000002,real
real_26386,train,m-JMXEzlvc0,240.084,12.602843750000002,real
real_21600,train,Nv3rV6-eKs0,203.184,11.89409375,real
real_33762,train,2eItZGcrTu4,240.084,0.77346875,real
real_06558,train,vvA1iOwnnew,139.104,4.705343750000001,real
real_09749,train,45tAKW8IFV4,236.088,39.77159375,real
real_17559,train,f9HF0DJ1cu8,223.164,7.658468750000001,real
real_22059,train,wM0Q__hBauk,204.3,34.60784375,real
real_27300,train,Dz_geihvi-c,235.62,18.34034375,real
real_08578,train,o-l2BI4pYXQ,240.084,0.03096875,real
real_04059,train,RBV3YFf76ow,101.988,0.03096875,real
real_36441,train,gC4la3pYWx8,230.796,8.232218750000001,real
real_30148,train,txS5o_D-_80,240.084,4.55346875,real
real_36801,train,jB8o7YiTV6w,168.192,25.714718750000003,real
real_27596,train,H-gXArLpxxc,240.084,22.660343750000003,real
real_19974,train,ZfiSaBxGB9E,240.084,0.21659375,real
real_00932,train,ztiiC8aXKNE,240.084,26.558468750000003,real
real_13644,train,aqP4-dUMkMc,240.084,17.817218750000002,real
real_25024,train,WF7j73i0xUA,150.732,0.28409375,real
real_46257,train,cE0v4wh3NqU,232.884,26.64284375,real
real_23372,train,gS6PnKMpnMo,210.276,12.41721875,real
real_35435,train,NVNZRU8DSrQ,237.348,52.09034375,real
real_42062,train,hfzkJZSzZxY,186.516,6.308468750000001,real
real_10764,train,iQJ7b_xfF2s,175.392,0.03096875,real
real_39118,train,BfQGmkGX_kI,163.296,7.55721875,real
real_33093,train,0rSMpAWApXA,112.536,70.95659375000001,real
real_32200,train,8HaOp1lsnfk,209.088,0.03096875,real
real_51919,train,6n8U_lgkGIY,228.276,3.79409375,real
real_16780,train,qLrnkK2YEcE,240.084,15.859718750000004,real
real_46767,train,8CyRQiOSnRo,240.084,22.45784375,real
real_07813,train,tx_DMX0VYw4,240.084,15.20159375,real
real_29045,train,d5lf4vxU0FU,190.836,13.34534375,real
real_16612,train,zHctV8ZofSs,240.084,0.19971875,real
real_31199,train,h5-JbHHcxWg,181.512,49.81221875,real
real_32533,train,NlSZ-3x4LaQ,240.084,11.286593750000002,real
real_05128,train,tpUdq8MLZ5k,196.092,38.47221875,real
real_19136,train,CZqQcSVLih4,240.084,18.54284375,real
real_47398,train,_ttaPt1z1Tc,240.084,66.21471875,real
real_36287,train,WPTdbHT8los,217.224,1.4653437500000002,real
real_38208,valid,FbE7cBb0QeY,189.144,0.33471875,real
real_40760,valid,SZy8Gx4Jk78,240.084,44.867843750000006,real
real_37740,valid,Ew9RW9yngWA,207.288,23.16659375,real
real_29709,valid,HldTTFOO76E,208.512,0.77346875,real
real_39019,valid,_1Ns8xDACXo,217.512,26.72721875,real
real_48035,valid,rcZLMtWEcF0,240.084,15.083468750000002,real
real_15150,valid,kP9RJnmniDU,240.084,25.84971875,real
real_26694,valid,QhQvXtVPqm0,240.084,8.907218750000002,real
real_50303,valid,sGqAc4CIx9w,95.112,12.77159375,real
real_43743,valid,zW5d6dO1QsY,229.644,58.367843750000006,real
real_44856,valid,9Wh-ytZKHxE,240.084,35.95784375,real
real_48789,valid,Kf3EQWQLvpw,240.084,5.228468750000001,real
real_04184,valid,tilsrO-3gcQ,240.084,40.75034375,real
real_33454,valid,D56bHAQ0AO4,212.148,21.25971875,real
real_39973,valid,UY63oVYHcDs,223.092,33.62909375,real
real_05657,valid,phPP7xJqJn4,208.116,49.13721875,real
real_01413,valid,bW92agO2NxY,222.372,0.92534375,real
real_50840,valid,aLB2PJ3JtNQ,239.472,19.53846875,real
real_46403,valid,RvpwfuFG9Ws,164.808,0.48659375,real
real_40956,valid,7AZU5ak9B7o,209.304,20.53409375,real
real_47421,valid,holi1FDpp1c,194.148,0.03096875,real
real_39675,valid,YtKz1TMcE3o,240.084,19.89284375,real
real_46013,valid,rFy_RorBm-w,240.084,14.25659375,real
real_32774,valid,pIX3fGJ-2j0,181.764,14.340968750000002,real
real_20017,valid,vPVJMCI1_s0,209.592,128.87159375000002,real
real_31421,valid,dLqJT5m2h08,225.828,0.26721875,real
real_21799,valid,XvV9p-wU4hk,240.084,0.57096875,real
real_09515,valid,e3086Ky3meg,202.104,7.810343750000001,real
real_27293,valid,RRXixWe-94w,186.048,123.97784375,real
real_44948,valid,88VJp1d84YA,240.084,28.48221875,real
real_19662,valid,3aaoyprSXxE,225.036,10.122218750000002,real
real_26504,valid,QyF_GYl53Ic,126.072,55.97159375,real
real_04679,valid,L__TrWhq4Uk,178.632,7.97909375,real
real_07803,valid,gSg-ZTcgUOQ,120.096,0.55409375,real
real_30631,valid,Wv0NGT62zdY,214.884,3.4734687500000003,real
real_48460,valid,pTOkt4Ldqh0,196.092,9.88596875,real
real_37795,valid,5Jn32rPLMM8,104.472,9.73409375,real
real_34544,valid,Q6MZNJSFEXA,146.556,28.41471875,real
real_31466,valid,zkP2LG0IQeI,175.068,94.05846875,real
real_22104,valid,Fu1T45UsGyM,185.904,38.96159375,real
real_41693,valid,UYDvGy-ZEN4,240.084,131.45346875,real
real_47107,valid,zljXBq3Ur2I,230.184,180.03659375,real
real_50077,valid,nsf2w7RhTIk,224.676,0.03096875,real
real_18833,valid,tb0ld2BKX0A,178.38,8.40096875,real
real_24761,valid,4j_fzm0XwJ4,168.048,0.43596875,real
real_17658,valid,1wYpTqRzAio,232.704,73.50471875000001,real
real_34206,valid,OQdcB37XNC0,192.528,8.552843750000001,real
real_21602,valid,oJQotv-eoBU,206.064,0.03096875,real
real_11054,valid,lezHcG2qwCA,185.724,25.44471875,real
real_50864,valid,bh7dyB7mm9Q,240.084,15.99471875,real
real_22177,valid,Qtp9rdaGDl0,158.04,0.03096875,real
real_51587,valid,R1KCjHbKM_s,109.26,8.485343750000002,real
real_37784,valid,k5Fr5yDZ2Y0,179.316,6.308468750000001,real
real_13489,valid,c_UOL1-weMc,199.08,27.65534375,real
real_05646,valid,xOvsQ54ufwY,206.172,25.03971875,real
real_20090,valid,o05EAUqoy3M,207.36,2.8997187500000003,real
real_13954,valid,SE5qF1kcDck,224.784,31.45221875,real
real_18560,valid,9DuvvnsA7jw,163.692,30.97971875,real
real_04592,valid,jRqhGC5vgC0,240.084,1.11096875,real
real_14240,valid,IzTyRVnBXXM,240.084,3.54096875,real
real_12700,valid,5ouuCLFy5ic,202.932,6.51096875,real
real_07965,valid,ojser1JnC_M,194.688,1.24596875,real
real_30999,valid,UpWT12CoqF4,154.08,67.69971875,real
real_09218,valid,B6BtczZj10M,240.084,5.042843750000001,real
real_04284,valid,29QfzY0IrC0,240.084,2.5959687500000004,real
real_18088,valid,q1qHvYFdlz0,240.084,24.21284375,real
real_44505,valid,-bFDFjaykaA,194.112,22.20471875,real
real_11537,valid,KbdCeWoEH1U,192.168,23.28471875,real
real_37961,valid,LuWY492TVB8,190.692,59.26221875,real
real_42241,valid,bnJ3ymZReGU,240.084,13.66596875,real
real_19599,valid,D7agM5nWJJI,240.084,3.25409375,real
real_46796,valid,4yOI8enfiYY,181.836,4.43534375,real
real_31116,valid,QU-RV0TjogI,217.188,0.03096875,real
real_42208,valid,xV-gpPDdmMI,175.608,3.2878437500000004,real
real_29053,valid,k5IwNLLHPvg,213.984,1.93784375,real
real_09153,valid,D93vYwuMeUw,189.432,4.806593750000001,real
real_38720,valid,qKyiT8gGEGU,175.104,2.8997187500000003,real
real_09682,valid,rVqx8JQpkGw,140.544,6.156593750000001,real
real_51463,valid,kl2fHawmZn8,240.084,2.3934687500000003,real
real_13009,valid,2kCbFmjEi6A,225.432,8.40096875,real
real_10845,valid,lZgMDIT41PE,207.972,7.69221875,real
real_51591,valid,d7L6SbS-9d4,240.084,58.11471875,real
real_51476,valid,B4YxPOjEywE,240.084,4.840343750000001,real
real_03140,valid,HWSqv-xsc5o,186.696,10.847843750000004,real
real_29424,valid,3FV2ILnnTa0,229.644,4.31721875,real
real_11150,valid,f_Wwh_JY2h0,210.528,4.620968749999999,real
real_15734,valid,76d6WSwmRg0,200.88,7.759718750000001,real
real_35505,valid,JwKYE2j1lKU,165.204,20.65221875,real
real_28143,valid,u82cmkOjdZk,209.772,0.43596875,real
real_50172,valid,jsJiqh-SfTI,200.952,2.98409375,real
real_10825,valid,U-3SYni_5v0,236.088,5.32971875,real
real_35971,valid,CKxAzvJGeyQ,175.068,64.03784375000001,real
real_24245,valid,QzMNRBL1NSQ,186.12,16.26471875,real
real_10347,valid,6N6IjW-2fb4,214.596,162.97596875000002,real
real_52681,valid,oPmY-3-wxRs,229.932,57.35534375,real
real_14567,valid,pCK2rIvarXw,195.084,0.03096875,real
real_08223,valid,6EInO2rcwcE,172.512,1.76909375,real
real_37307,valid,JcfD2N649aA,184.572,6.32534375,real
real_42992,valid,dLXnu4eMRdA,240.084,41.914718750000006,real
real_37701,valid,dcYlytyuKsc,240.084,0.03096875,real
real_16898,valid,h3nKChbgaO8,240.084,25.39409375,real
real_35673,valid,RlNIr8EYACk,240.084,15.606593750000002,real
real_28238,valid,h0-3gQKk74E,213.984,13.98659375,real
real_11071,valid,-B57lnGcMpY,240.084,158.43659375,real
real_16858,valid,rUZhgXl12DU,204.228,13.598468750000002,real
real_26268,valid,bu3ruL8WJgc,137.412,38.03346875,real
real_48118,valid,0t5cjZ-1WO8,206.568,2.91659375,real
real_36747,valid,edVNQbMnVN4,240.084,0.03096875,real
real_42188,valid,Mqjkw_pO6Lg,239.724,2.41034375,real
real_37802,valid,IHZE-5LOFJI,240.084,90.68346875,real
real_32328,valid,qMAbJtVrDsk,216.828,30.79409375,real
real_11752,valid,_lKVfZ0RthQ,220.608,1.61721875,real
real_20372,valid,t2PrDHiuV7s,240.084,0.36846875,real
real_49006,valid,7n8WYYbBm9Q,197.208,6.61221875,real
real_49467,valid,jq8l1xfwewQ,148.824,10.915343750000002,real
real_51610,valid,eGEbNIwfqDs,240.084,23.504093750000003,real
real_31492,valid,UEf_OoHPY24,180.288,5.599718750000001,real
real_49499,valid,fakia5udFQU,210.456,5.27909375,real
real_41785,valid,-gICMYHMyDs,184.212,32.26221875,real
real_52802,valid,1JB1CIzSOBk,207.972,5.127218750000001,real
real_38193,valid,puGNG5_u9PQ,209.304,0.03096875,real
real_21774,valid,jUv6Srdg4aY,240.084,47.88846875,real
real_02886,valid,gVPNSbEHKQk,240.084,33.10596875,real
real_16544,valid,hWxmUgmEnok,240.084,16.56846875,real
real_47201,valid,ng-YARZMXqg,161.244,81.25034375,real
real_36970,valid,VzCJHMExs9c,207.036,47.44971875,real
real_52968,valid,omEs9E4kaKs,230.328,2.8153437500000003,real
real_21651,valid,OxLq8n9CDuU,212.292,32.26221875,real
real_23939,valid,9WMh15HEsyk,192.312,11.94471875,real
real_08606,valid,5hYi350ap_M,132.012,7.810343750000001,real
